word,NLF-Human
interests,9.993412260064115
forced,9.601902574915355
power,8.01339218258721
ram,11.074670534039074
throats,12.965359628594664
system,7.921107723699423
way,6.887952651685957
delivering,11.305911295585902
strong,8.703522769607732
approach,9.371683522384943
acquiescing,16.34876746869332
arguing,10.936312100666235
got,7.114779448416464
long,7.344711054181673
turn,8.473176305999463
build,9.115030192171858
pull,9.624341811106634
centre,9.32575122348751
ground,8.866750667586105
radical,10.752119635936468
make,6.725433722188183
clear,8.633727007672189
whole,8.152550077828328
designed,9.302455660883988
centre,9.32575122348751
ground,8.866750667586105
see,6.676643558018751
system,7.921107723699423
inferior,11.949881240169764
system,7.921107723699423
obliged,12.042254560300778
came,8.059768344377362
demonstrated,11.006107862601777
giving,8.866750667586105
power,8.01339218258721
giving,8.866750667586105
power,8.01339218258721
centre,9.32575122348751
system,7.921107723699423
tactical,11.58227554310502
get,6.260652036923599
rid,10.362353437371407
way,6.887952651685957
remove,9.877819805787553
reinforce,12.24898014654145
conviction,11.190841965801114
position,8.72791422273189
show,7.643809960553359
before,7.0690984293909
leaving,9.25638431047759
free,7.75872654473565
sell,9.25638431047759
package,10.455135170822372
splits,12.664938530365454
close,8.381788554410035
recommending,12.54856295447695
calling,9.302455660883988
urging,12.24898014654145
oppose,11.651038767099864
supported,9.946395053547404
commit,10.752119635936468
power,8.01339218258721
rejection,11.74359728270523
reduced,10.03816245586273
Pint-sized,12.515318895897796
rollers,13.102560750108148
ahead,9.190537744680004
rule,9.348453674105818
comes,8.381788554410035
complete,8.979228651012797
decent,10.592642711826535
rule,9.348453674105818
thumb,11.493122837674049
obliged,12.042254560300778
rest,8.679712120914012
above,8.752915524937308
way,6.887952651685957
half-way,8.492500578825865
house,7.575234712793504
comfortable,9.993412260064115
after,6.653113060608557
manage,10.26877087101146
way,6.887952651685957
circuit,10.4311202946185
ripe,12.272212448034718
handles,11.858236650258643
bending,12.24898014654145
plethora,13.261625444737836
surrounding,10.384754374060574
attached,10.315977275581258
release,9.003326202591856
set,7.851931214345828
dark,9.115030192171858
material,9.32575122348751
before,7.0690984293909
below,9.09701168666918
Loaded,10.936312100666235
talked-about,10.101938491259968
regarded,10.845096092394574
destined,11.995811720046978
bigger,9.808177372731803
stadia,14.459867574354789
self-destruct,14.049967869178758
Catch,9.510095025662231
beat,9.190537744680004
Free,7.75872654473565
lead,8.752915524937308
self-absorbed,11.742338629298034
doodlings,19.92720304186209
long-haired,12.212090717855736
get,6.260652036923599
appetising,16.050437002484504
brief,10.315977275581258
foray,13.72020037815995
way,6.887952651685957
go,6.840096630508322
circuit,10.4311202946185
Top,7.896616703691127
Lazy,10.959040351743791
remains,9.670789788417109
strong,8.703522769607732
sweaty,12.526277909687517
level,8.266434473069054
oppressive,12.778773673014252
ingredients,11.190841965801114
takeaway,13.078346491987556
less,8.082169281066529
salubrious,15.817991058507982
Chinese,9.190537744680004
temple,10.476188580020208
Back,6.812445099177812
rest,8.679712120914012
Home,7.344711054181673
heavy,9.302455660883988
determined,10.03816245586273
wholesome,12.639937228160036
L-shaped,10.78537685769295
ensuring,11.512925464970229
atmosphere,10.455135170822372
uninhibited,14.759686493327964
whelping,17.500397990808672
gone,8.818298284200159
incarnations,14.207072760903449
odd,10.545941618780557
leads,10.015537056344751
diminishing,12.940041820610372
atmosphere,10.455135170822372
survived,10.77576139899351
change,7.966185778017415
venerable,13.194934070239164
home,7.344711054181673
back,6.812445099177812
form,8.497390564120058
moral,10.455135170822372
minefields,15.405145843102195
appeal,9.969627355040672
things,7.505592279737757
bludgeoned,15.151111804768648
meeting,8.866750667586105
win,8.314252347419547
wicked,11.536194091909582
rose-tinted,13.22218371268654
reassuring,12.895227804820582
set,7.851931214345828
perennial,12.639937228160036
characters,9.48609387356269
saved,9.969627355040672
harsh,11.190841965801114
sweet,9.417364541410508
breaks,10.455135170822372
mould,12.778773673014252
Curious,10.476188580020208
win,8.314252347419547
gimlet-eyed,15.673409829696874
world,7.161358037781056
stand,8.88825687280707
way,6.887952651685957
look,7.344711054181673
light,8.449534542942423
bring,8.589763884251074
minefield,13.999433396125202
gets,8.633727007672189
away,7.782424336165473
minefield,13.999433396125202
showing,9.48609387356269
tree-lined,11.483366662728685
innocent,10.476188580020208
gave,8.633727007672189
long,7.344711054181673
happy,8.403864506109235
way,6.887952651685957
strength,9.670789788417109
highlighted,11.766528223769146
nature,9.25638431047759
part,7.413593361237089
combined,9.946395053547404
spending,9.877819805787553
prolific,12.434228738667928
point,7.966185778017415
see,6.676643558018751
roles,10.501324553291749
lot,7.806697372521679
brilliant,10.245977861482904
there,6.194805471126012
started,8.314252347419547
coat-hanger,13.333084408719982
hang,10.131643645673885
pictures,9.394263210137112
place,7.575234712793504
claim,9.32575122348751
buried,10.592642711826535
world,7.161358037781056
born,9.003326202591856
rich,9.417364541410508
source,8.866750667586105
maintain,10.015537056344751
close,8.381788554410035
links,9.854697388366697
spend,9.279690450110976
absorbing,12.664938530365454
ran,9.510095025662231
steam,10.315977275581258
killing,9.48609387356269
eat,8.910235779525845
getting,7.896616703691127
lot,7.806697372521679
use,7.344711054181673
lay,10.03816245586273
armies,11.74359728270523
way,6.887952651685957
prescription,11.512925464970229
sitting,9.533304258572604
fire,8.517193191416238
cave,11.055500617931353
come,7.413593361237089
full,7.966185778017415
small,8.034767042171945
pair,9.854697388366697
turned,9.003326202591856
grounds,10.52338427135648
strong,8.703522769607732
puts,10.29209554357787
finger,10.40766863358345
revolution,10.223692816693468
lagging,13.333084408719982
behind,8.542510999400527
setting,9.739669467306731
revolution,10.223692816693468
left,7.782424336165473
untouched,12.848526711774602
setting,9.739669467306731
change,7.966185778017415
clever,11.030499315725937
neat,11.536194091909582
describes,10.592642711826535
spreading,11.074670534039074
bogged,13.838779184903627
overcome,10.89234897724512
reckons,14.09126405955078
material,9.32575122348751
produced,9.510095025662231
far,8.059768344377362
about,5.987472525838444
world,7.161358037781056
expands,12.480509491231937
opened,9.5556515572646
impact,9.394263210137112
immediate,10.315977275581258
holding,9.4639431307751
open,8.105083540589405
walks,10.77576139899351
regularly,10.315977275581258
uses,9.48609387356269
taken,8.449534542942423
courses,10.455135170822372
lagging,13.333084408719982
behind,8.542510999400527
plan,8.542510999400527
running,8.679712120914012
end,7.643809960553359
business-orientated,13.909821237435516
sharing,9.993412260064115
capable,10.109282465515724
handling,10.616837440413592
allies,10.89234897724512
branches,11.030499315725937
reckons,14.09126405955078
takes,8.79823072114935
able,8.220799178362435
mixed,10.03816245586273
bit,8.360189442606572
central,8.932708635377903
tight,10.199201796685172
reluctance,12.848526711774602
central,8.932708635377903
take,7.091678117143066
makes,8.152550077828328
sector,9.993412260064115
support,7.989510450583824
far,8.059768344377362
part,7.413593361237089
response,9.142681723502369
work,6.999870567889943
pilots,11.235293728371948
sector,9.993412260064115
happy,8.403864506109235
pump,10.86582222291169
priming,14.069113316763191
bankroll,14.138474444560694
stake,11.169335760580152
here,6.977105357116931
sophisticated,11.399596779663224
runs,9.57850969534065
business,7.921107723699423
fantastic,9.877819805787553
make,6.725433722188183
dying,10.061311637729696
dormitories,14.18367988132874
fell,9.5556515572646
over,6.725433722188183
under,7.52951246345541
aim,10.33735213516599
flexible,11.21282087251989
make,6.725433722188183
emphasis,11.074670534039074
high,7.484008708070583
wider,10.959040351743791
impact,9.394263210137112
talk,8.24335652578651
replaced,10.245977861482904
finds,10.109282465515724
concrete,10.501324553291749
overcome,10.89234897724512
given,8.266434473069054
overcome,10.89234897724512
handicap,12.41186755850977
centres,11.281813744006842
sees,10.154516307339874
strengthening,11.92692690410068
reverse,10.66277453560062
flows,11.190841965801114
growing,9.348453674105818
revolution,10.223692816693468
tireless,13.72020037815995
revolution,10.223692816693468
viewing,11.330603908176274
sidelines,13.078346491987556
horizon,11.355921716160564
black,8.152550077828328
heap,12.45710140033392
visited,10.362353437371407
playing,8.360189442606572
fire,8.517193191416238
arrange,11.512925464970229
couple,8.772085441045027
fixtures,11.995811720046978
consumed,11.628336316481557
conflagration,14.804371982673263
making,7.966185778017415
scatter,12.91942253340764
ashes,11.674268615378992
discordant,14.736813831661973
mess,10.199201796685172
Losing,9.5556515572646
thing,7.55211229537265
lose,9.028018815182229
spinelessly,19.92720304186209
add,9.003326202591856
injured,10.33735213516599
points,8.679712120914012
coach,9.302455660883988
chants,12.895227804820582
side,8.059768344377362
made,7.091678117143066
wretched,12.965359628594664
given,8.266434473069054
goingover,19.92720304186209
short,8.449534542942423
squirming,14.598582446052207
discomfort,12.318122149338796
squad,9.969627355040672
coach,9.302455660883988
plans,9.190537744680004
ruins,11.464135300800796
reduced,10.03816245586273
Micawberlike,19.92720304186209
turn,8.473176305999463
face,8.17360348702616
short,8.449534542942423
admitted,10.384754374060574
give,7.575234712793504
giving,8.866750667586105
hammering,13.37725562703312
half-time,8.390560540482872
building,8.542510999400527
looked,8.955698153602603
weathered,13.471920853574195
fury,11.719949634404555
conceding,13.49342705879516
coming,8.29005761883249
score,9.601902574915355
slipped,11.536194091909582
penury,15.911081481573994
unanswered,13.102560750108148
points,8.679712120914012
raised,9.57850969534065
give,7.575234712793504
twopence,17.10695707566731
backs,11.281813744006842
pedestrian,12.180404898781596
lay,10.03816245586273
elsewhere,10.455135170822372
steady,10.799975657114103
supply,9.647296147175718
commend,13.23889719366028
reverted,13.49342705879516
donkeys,13.675748615589116
pressure,9.190537744680004
comes,8.381788554410035
habits,11.030499315725937
approach,9.371683522384943
deserves,10.72902392114182
hand,8.266434473069054
mobility,11.399596779663224
aggression,11.74359728270523
swifter,15.58746739989615
loose,10.455135170822372
clearer,12.1346826494435
there,6.194805471126012
given,8.266434473069054
took,8.034767042171945
control,8.29005761883249
encapsulated,14.0225347273986
delayed,11.055500617931353
putting,9.533304258572604
link,9.233608998915535
scored,10.061311637729696
scrum-half,13.244531011378536
harmony,11.258283246596648
reaction,9.832097556449456
steady,10.799975657114103
bringing,9.877819805787553
well-crafted,12.322606461786126
promised,10.384754374060574
quarter,9.854697388366697
wiping,12.803909646285794
11-point,8.947976107508692
supporting,9.877819805787553
break,8.79823072114935
distress,11.628336316481557
taken,8.449534542942423
step,8.910235779525845
backward,12.180404898781596
sorry,8.79823072114935
looks,8.381788554410035
backwards,11.417615285165905
way,6.887952651685957
takes,8.79823072114935
place,7.575234712793504
run,8.082169281066529
hints,11.858236650258643
gifts,10.637456727616328
recall,10.592642711826535
exhibiting,12.895227804820582
considered,9.028018815182229
valid,10.637456727616328
drew,10.455135170822372
large,8.314252347419547
redeeming,13.795707930668094
muted,12.848526711774602
end,7.643809960553359
takes,8.79823072114935
assess,11.355921716160564
emerged,11.141361908537746
scuffling,15.84046391436004
made,7.091678117143066
exit,10.70644959910328
won,8.752915524937308
taken,8.449534542942423
leadership,9.739669467306731
stayed,10.29209554357787
top,7.896616703691127
postponed,12.110762465725848
visit,9.115030192171858
live,7.966185778017415
longest,11.006107862601777
leading,9.210340371976182
piqued,14.437267742437546
turned,9.003326202591856
longest,11.006107862601777
dragged,11.512925464970229
chemistry,10.70644959910328
dull,11.651038767099864
physics,10.616837440413592
kept,9.210340371976182
fine,8.679712120914012
passing,10.061311637729696
sprinkled,13.261625444737836
joust,15.036290480606592
simple,9.028018815182229
answer,8.818298284200159
position,8.72791422273189
pocketed,14.39176398705272
points,8.679712120914012
half-hour,9.258480747304118
forays,14.64333264185082
save,8.88825687280707
stretch-version,10.88165368812837
keeper,11.464135300800796
peak,10.29209554357787
health,8.198739460297702
kept,9.210340371976182
grip,11.258283246596648
indicated,10.72902392114182
side,8.059768344377362
accession,12.895227804820582
title,8.979228651012797
longer,8.8387768155437
walked,9.969627355040672
suspension,10.959040351743791
followed,9.09701168666918
firmly,11.512925464970229
class,8.381788554410035
flopped,13.86155449646568
close,8.381788554410035
saw,8.426438828147774
won,8.752915524937308
half,8.266434473069054
gifts,10.637456727616328
heavens,12.157282481360742
left,7.782424336165473
greater,9.441012189711184
mark,9.09701168666918
won,8.752915524937308
kept,9.210340371976182
turning,9.877819805787553
bean,11.558969403471636
hard-working,8.778557955550644
side,8.059768344377362
trying,8.128535201624453
sort,9.210340371976182
system,7.921107723699423
spare,10.86582222291169
far,8.059768344377362
see,6.676643558018751
deal,8.473176305999463
suit,9.901489549873457
left-back,8.105083540589405
made,7.091678117143066
heart,8.497390564120058
pound,10.77576139899351
direct,9.417364541410508
withdrawn,11.74359728270523
found,7.643809960553359
fruitful,13.122363377404328
get,6.260652036923599
aspect,10.5690195660631
deserves,10.72902392114182
sweeper,14.069113316763191
build,9.115030192171858
display,10.061311637729696
knew,8.752915524937308
serious,8.979228651012797
put,7.690827167070069
vision,10.061311637729696
exchanged,12.110762465725848
central,8.932708635377903
exercise,9.946395053547404
aroused,13.009034692097323
attack,9.003326202591856
Pharisees,14.138474444560694
take,7.091678117143066
dogged,13.884860636099068
make,6.725433722188183
Lord,8.979228651012797
gone,8.818298284200159
way,6.887952651685957
points,8.679712120914012
large,8.314252347419547
elements,9.901489549873457
found,7.643809960553359
warmly,13.261625444737836
service,8.082169281066529
stands,10.109282465515724
addressed,10.914088963881523
powers,9.901489549873457
exercised,12.618562368575304
account,8.72791422273189
role,8.8387768155437
went,8.059768344377362
farther,11.858236650258643
founded,10.362353437371407
handed,10.545941618780557
giving,8.866750667586105
teachting,19.92720304186209
alone,8.8387768155437
role,8.8387768155437
exercised,12.618562368575304
communion,12.434228738667928
see,6.676643558018751
vital,10.637456727616328
hand,8.266434473069054
restore,11.100815814143395
handed,10.545941618780557
stressed,11.100815814143395
change,7.966185778017415
constitution,10.223692816693468
aggravated,12.733705387612543
learnt,11.812680118656278
says,8.082169281066529
evil,9.808177372731803
friendly,10.03816245586273
brotherly,13.999433396125202
keep,7.690827167070069
tight,10.199201796685172
rein,12.965359628594664
shadow,10.501324553291749
set,7.851931214345828
tone,10.384754374060574
tough,9.739669467306731
controls,10.5690195660631
won,8.752915524937308
casts,12.480509491231937
took,8.034767042171945
quick,9.25638431047759
fixes,12.45710140033392
quick,9.25638431047759
fix,9.78659380106463
quick,9.25638431047759
fix,9.78659380106463
unfixed,16.004766965651317
change,7.966185778017415
situation,9.003326202591856
inherit,12.618562368575304
got,7.114779448416464
mess,10.199201796685172
clear,8.633727007672189
mess,10.199201796685172
means,8.198739460297702
mean,7.989510450583824
abandoning,12.639937228160036
tackle,11.169335760580152
putting,9.533304258572604
order,8.082169281066529
strong,8.703522769607732
fair,9.233608998915535
guiding,12.180404898781596
light,8.449534542942423
full,7.966185778017415
support,7.989510450583824
see,6.676643558018751
point,7.966185778017415
take,7.091678117143066
account,8.72791422273189
balance,9.76372561016097
says,8.082169281066529
underpinning,14.09126405955078
growth,9.142681723502369
sustained,11.074670534039074
miles,9.210340371976182
ahead,9.190537744680004
get,6.260652036923599
afford,10.199201796685172
going,7.045868581111772
come,7.413593361237089
called,7.851931214345828
cuts,10.545941618780557
member,8.79823072114935
fringe,11.83588935156665
organised,11.330603908176274
soft-left,10.056638732030304
cutting,10.109282465515724
over,6.725433722188183
raising,10.52338427135648
level,8.266434473069054
top,7.896616703691127
low,8.449534542942423
endorsed,11.812680118656278
giving,8.866750667586105
go,6.840096630508322
offensive,10.455135170822372
run-up,8.202382451576204
areas,8.866750667586105
reform,10.29209554357787
form,8.497390564120058
defeated,11.120883377194204
yield,11.141361908537746
massive,9.854697388366697
right-wingers,13.083142664251048
goose-step,11.931475812627047
direction,9.371683522384943
carried,9.739669467306731
opened,9.5556515572646
buoyed,14.620707242332845
giving,8.866750667586105
leads,10.015537056344751
points,8.679712120914012
atmosphere,10.455135170822372
poisoned,12.480509491231937
intractable,14.09126405955078
facing,10.362353437371407
persistent,11.74359728270523
got,7.114779448416464
plant,9.4639431307751
failed,9.624341811106634
convince,10.914088963881523
come,7.413593361237089
clean,9.279690450110976
looks,8.381788554410035
uncomfortable,11.074670534039074
plants,9.877819805787553
dropped,9.832097556449456
high-temperature,10.11420858385178
plant,9.4639431307751
lay,10.03816245586273
awaiting,12.089178894058676
massive,9.854697388366697
spent,9.161550207806751
backdrop,12.480509491231937
covering,10.476188580020208
walls,10.085009429159518
decide,9.716178454231134
deal,8.473176305999463
intractable,14.09126405955078
find,7.461140517166924
back,6.812445099177812
yard,10.199201796685172
grinds,14.046182375699276
